symbol,date,open,high,low,close,volume,change,changePercent,vwap
BTCUSD,2009-10-05,0.00076392,0.00076392,0.00076392,0.00076392,0,0.0,0.0,0.00076392
BTCUSD,2009-10-06,0.00088454,0.00088454,0.00088454,0.00088454,0,0.0,0.0,0.00088454
BTCUSD,2009-10-07,0.0010504,0.0010504,0.0010504,0.0010504,0,0.0,0.0,0.0010504
BTCUSD,2009-10-08,0.00108428,0.00108428,0.00108428,0.00108428,0,0.0,0.0,0.00108428
BTCUSD,2009-10-09,0.00120045,0.00120045,0.00120045,0.00120045,0,0.0,0.0,0.00120045
BTCUSD,2009-10-10,0.00112042,0.00112042,0.00112042,0.00112042,0,0.0,0.0,0.00112042
BTCUSD,2009-10-11,0.00115338,0.00115338,0.00115338,0.00115338,0,0.0,0.0,0.00115338
BTCUSD,2009-10-12,0.00110205,0.00110205,0.00110205,0.00110205,0,0.0,0.0,0.00110205
BTCUSD,2009-10-13,0.00112878,0.00112878,0.00112878,0.00112878,0,0.0,0.0,0.00112878
BTCUSD,2009-10-14,0.00113556,0.00113556,0.00113556,0.00113556,0,0.0,0.0,0.00113556
BTCUSD,2009-10-15,0.00117006,0.00117006,0.00117006,0.00117006,0,0.0,0.0,0.00117006
BTCUSD,2009-10-16,0.00124491,0.00124491,0.00124491,0.00124491,0,0.0,0.0,0.00124491
BTCUSD,2009-10-17,0.00124137,0.00124137,0.00124137,0.00124137,0,0.0,0.0,0.00124137
BTCUSD,2009-10-18,0.00122546,0.00122546,0.00122546,0.00122546,0,0.0,0.0,0.00122546
BTCUSD,2009-10-19,0.00124799,0.00124799,0.00124799,0.00124799,0,0.0,0.0,0.00124799
BTCUSD,2009-10-20,0.00123349,0.00123349,0.00123349,0.00123349,0,0.0,0.0,0.00123349
BTCUSD,2009-10-21,0.00121062,0.00121062,0.00121062,0.00121062,0,0.0,0.0,0.00121062
BTCUSD,2009-10-22,0.00121981,0.00121981,0.00121981,0.00121981,0,0.0,0.0,0.00121981
BTCUSD,2009-10-23,0.00125717,0.00125717,0.00125717,0.00125717,0,0.0,0.0,0.00125717
BTCUSD,2009-10-24,0.0012732,0.0012732,0.0012732,0.0012732,0,0.0,0.0,0.0012732
BTCUSD,2009-10-25,0.00128808,0.00128808,0.00128808,0.00128808,0,0.0,0.0,0.00128808
BTCUSD,2009-10-26,0.00126622,0.00126622,0.00126622,0.00126622,0,0.0,0.0,0.00126622
BTCUSD,2009-10-27,0.00126322,0.00126322,0.00126322,0.00126322,0,0.0,0.0,0.00126322
BTCUSD,2009-10-28,0.00128455,0.00128455,0.00128455,0.00128455,0,0.0,0.0,0.00128455
BTCUSD,2009-10-29,0.00126555,0.00126555,0.00126555,0.00126555,0,0.0,0.0,0.00126555
BTCUSD,2009-10-30,0.00125563,0.00125563,0.00125563,0.00125563,0,0.0,0.0,0.00125563
BTCUSD,2009-10-31,0.00124662,0.00124662,0.00124662,0.00124662,0,0.0,0.0,0.00124662
BTCUSD,2009-11-01,0.00121911,0.00121911,0.00121911,0.00121911,0,0.0,0.0,0.00121911
BTCUSD,2009-11-02,0.00125614,0.00125614,0.00125614,0.00125614,0,0.0,0.0,0.00125614
BTCUSD,2009-11-03,0.0012732,0.0012732,0.0012732,0.0012732,0,0.0,0.0,0.0012732
BTCUSD,2009-11-04,0.00130618,0.00130618,0.00130618,0.00130618,0,0.0,0.0,0.00130618
BTCUSD,2009-11-05,0.00130618,0.00130618,0.00130618,0.00130618,0,0.0,0.0,0.00130618
BTCUSD,2009-11-06,0.00128619,0.00128619,0.00128619,0.00128619,0,0.0,0.0,0.00128619
BTCUSD,2009-11-07,0.00127967,0.00127967,0.00127967,0.00127967,0,0.0,0.0,0.00127967
BTCUSD,2009-11-08,0.00126048,0.00126048,0.00126048,0.00126048,0,0.0,0.0,0.00126048
BTCUSD,2009-11-09,0.00126048,0.00126048,0.00126048,0.00126048,0,0.0,0.0,0.00126048
